query_id,threshold,router_score,router_assignment,assignment_kind,cheap_model,strong_model,cheap_quality,strong_quality,cheap_input_tokens,cheap_output_tokens,strong_input_tokens,strong_output_tokens,selected_model,selected_quality,selected_realized_cost
gsm8k-1270,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1271,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1272,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1273,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1274,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1275,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1276,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1277,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1278,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1279,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1280,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1281,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1282,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1283,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1284,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1285,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1286,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1287,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1288,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1289,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1290,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1291,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1292,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1293,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1294,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1295,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1296,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1297,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1298,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1299,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1300,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1301,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1302,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1303,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1304,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1305,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1306,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1307,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1308,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1309,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,0.0,,,,,,,
gsm8k-1310,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1311,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1312,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1313,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1314,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1315,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
gsm8k-1316,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,0.0,1.0,,,,,,,
gsm8k-1317,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,0.0,,,,,,,
gsm8k-1318,,,,,mistralai/Mixtral-8x7B-Instruct-v0.1,gpt-4-1106-preview,1.0,1.0,,,,,,,
